asin	fnsku	product_name	fulfillment_center	country_code	longest_side	median_side	shortest_side	measurement_units	weight	weight_units	item_volume	volume_units	product_size_tier	average_quantity_on_hand	average_quantity_pending_removal	estimated_total_item_volume	month_of_charge	storage_utilization_ratio	storage_utilization_ratio_units	base_rate	utilization_surcharge_rate	avg_qty_for_sus	est_vol_for_sus	est_base_msf	est_sus	currency	estimated_monthly_storage_fee	category	eligible_for_inventory_discount	qualifies_for_inventory_discount	total_incentive_fee_amount	breakdown_incentive_fee_amount	average_quantity_customer_orders
B0C41Q25PJ	B0C41Q25PJ	Frutti di Bosco Disidratati Blue Berry Liofilizzati | XL 300g Mirtilli Selvatici Mirtilli Disidratati | Mirtilli Neri Disidratati Senza Zucchero Secchi | Freschi Polvere di Mirtillo Mulino Mirtillo	MXP5	IT	27.0	21.2	9.0	centimeters	0.32	kilograms	0.0052	cubic meters	Standard-Size	25.26	0.0	0.13	2024-10	9.2	weeks	42.37	0.0	6.23	0.0321	5.5061	0.0	EUR	5.5061	Others	N	N	0.0	--	0.03
B0C41RT33W	B0C41RT33W	Lamponi Disidratati | XL 350g Frutta Liofilizzata Lamponi Liofilizzati Senza Zucchero | Frutti di Bosco Disidratati Lamponi Secchi Frutta Disidratata | Fatti in Casa Polvere di Lamponi Frutti Rossi	MXP5	IT	31.7	30.0	12.7	centimeters	0.4	kilograms	0.0121	cubic meters	Standard-Size	9.13	0.0	0.1068	2024-10	9.2	weeks	42.37	0.0	3.48	0.0421	4.5231	0.0	EUR	4.5231	Others	N	N	0.0	--	0.29
B0C4BL1MZS	B0C4BL1MZS	Pezzi di Lamponi Liofilizzati Senza Zucchero | XL 300g Naturale Frutta Liofilizzata | Freeze Dried Fruit Raspberry Frutti di Bosco Disidratati | Frutti Rossi Disidratati | Lamponi Disidratati	MXP5	IT	28.7	22.5	10.2	centimeters	0.33	kilograms	0.0066	cubic meters	Standard-Size	1.19	0.0	0.0079	2024-10	9.2	weeks	42.37	0.0	1.06	0.007	0.3331	0.0	EUR	0.3331	Others	N	N	0.0	--	0.0
B0C9NPKR45	B0C9NPKR45	Polvere di Ribes Nero | Senza Zucchero Aggiunto | XL 300g Frutta Liofilizzata in Polvere | Frutta Disidratata Verdura in Polvere | Mescola Il Ribes Pet Blackcurrant Powder Ribs Liofilizzata | ZingyZoo	MXP5	IT	18.9	17.2	6.5	centimeters	0.32	kilograms	0.0021	cubic meters	Standard-Size	14.84	0.0	0.0313	2024-10	9.2	weeks	42.37	0.0	14.81	0.0313	1.3256	0.0	EUR	1.3256	Others	N	N	0.0	--	0.03
B0C9Q1BDMZ	B0C9Q1BDMZ	Polvere di Ribes Nero | Senza Zucchero Aggiunto | Frutta Liofilizzata in Polvere | Frutta Disidratata Verdura in Polvere | Mescola Il Ribes Pet Blackcurrant Powder Ribs Liofilizzata | ZingyZoo (100g)	MXP5	IT	19.3	12.3	1.7	centimeters	0.09	kilograms	4.0E-4	cubic meters	Standard-Size	57.13	0.0	0.0229	2024-10	9.2	weeks	42.37	0.0	25.94	0.0105	0.9708	0.0	EUR	0.9708	Others	N	N	0.0	--	0.35
B0CJLY3MV5	B0CJLY3MV5	Frutta Liofilizzata | XL 300g Fragola Lampone Amarena Miscela Tropicale | Frutti Rossi Disidratati | Frutta Disidratata | Frutti di Bosco Disidratati | Freeze Dried Fruit Red Mix ZingyZoo	MXP5	IT	31.7	24.0	9.8	centimeters	0.33	kilograms	0.0075	cubic meters	Standard-Size	10.1	0.0	0.0753	2024-10	9.2	weeks	42.37	0.0	10.1	0.0753	3.1896	0.0	EUR	3.1896	Others	N	N	0.0	--	0.0
B0CJMX5G1F	B0CJMX5G1F	Frutta Liofilizzata | XL 350g Banana Ananas Mango Miscela Tropicale | Frutta Disidratata | Frutti Disidratati Banana Mango Essiccato Ananas | Freeze Dried Fruit Tropical Mix ZingyZoo	MXP5	IT	28.8	22.8	9.0	centimeters	0.38	kilograms	0.0059	cubic meters	Standard-Size	28.0	0.0	0.1655	2024-10	9.2	weeks	42.37	0.0	28.0	0.1655	7.0111	0.0	EUR	7.0111	Others	N	N	0.0	--	0.0
B0CMXKQMRZ	B0CMXKQMRZ	ZINGY ZOO Limone Disidratato | 100% Naturale Frutta Disidratata Scorza Limone | Limone Essiccato Limone Succo | Frutti Disidratati Pura Frutta Secca | Dried Lemon Fruit Powder ZingyZoo (polvere fine)	MXP5	IT	19.5	12.2	1.9	centimeters	0.11	kilograms	5.0E-4	cubic meters	Standard-Size	69.81	0.0	0.0315	2024-10	9.2	weeks	42.37	0.0	36.13	0.0163	1.3351	0.0	EUR	1.3351	Others	N	N	0.0	--	0.1
B0CSWWD4N2	B0CSWWD4N2	Frutta Liofilizzata | XL 300g Fragola Lampone Amarena Mirtilli Selvatici Miscela | Frutti Rossi Disidratati | Frutta Disidratata | Frutti di Bosco Disidratati | Freeze Dried Fruit Super Mix ZingyZoo	MXP5	IT	30.0	22.2	11.6	centimeters	0.33	kilograms	0.0077	cubic meters	Standard-Size	1.0	0.0	0.0077	2024-10	9.2	weeks	42.37	0.0	1.0	0.0077	0.3273	0.0	EUR	0.3273	Others	N	N	0.0	--	0.0
B0CSWX3VBQ	B0CSWX3VBQ	Lamponi Liofilizzati Senza Zucchero | 100% Naturale Frutta Liofilizzata | Freeze Dried Fruit Raspberry Frutti di Bosco Disidratati | Frutti Rossi Disidratati | Lamponi Disidratati (100g)	MXP5	IT	28.1	16.5	8.3	centimeters	0.12	kilograms	0.0038	cubic meters	Standard-Size	1.0	0.0	0.0038	2024-10	9.2	weeks	42.37	0.0	0.84	0.0032	0.1631	0.0	EUR	0.1631	Others	N	N	0.0	--	0.0
B08THGTBT6	B08THGTBT6	Lamponi Disidratati | Frutta Liofilizzata Lamponi Liofilizzati Senza Zucchero | Frutti di Bosco Disidratati Lamponi Secchi Frutta Disidratata | Fatti in Casa Polvere di Lamponi Frutti Rossi ZingyZoo	MXP6	IT	30.4	19.8	4.7	centimeters	0.12	kilograms	0.0028	cubic meters	Standard-Size	0.55	0.0	0.0016	2024-10	9.2	weeks	42.37	0.0	0.52	0.0015	0.0657	0.0	EUR	0.0657	Others	N	N	0.0	--	0.0
B08THQ4PXX	B08THQ4PXX	Frutti di Bosco Disidratati Blue Berry Liofilizzati | Mirtilli Selvatici Mirtilli Disidratati | Mirtilli Neri Disidratati Senza Zucchero Secchi | Freschi Polvere di Mirtillo Mulino Mirtillo (100g)	MXP6	IT	28.4	17.1	3.7	centimeters	0.12	kilograms	0.0018	cubic meters	Standard-Size	6.61	0.0	0.0117	2024-10	9.2	weeks	42.37	0.0	4.68	0.0084	0.4936	0.0	EUR	0.4936	Others	N	N	0.0	--	0.13
B08THYG2V2	B08THYG2V2	Ciliegia Puro e Naturale Amarena Liofilizzata | Frutta Liofilizzata Frutta Essiccata | Frutta Secca Ciliegie Fresche Frutta Fresca e Verdura | Frutti di Bosco Disidratati Frutta Liofilizzata (90g)	MXP6	IT	27.7	17.0	4.2	centimeters	0.11	kilograms	0.002	cubic meters	Standard-Size	0.06	0.0	1.0E-4	2024-10	9.2	weeks	42.37	0.0	0.03	1.0E-4	0.0054	0.0	EUR	0.0054	Others	N	N	0.0	--	0.0
B08THZ7SF7	B08THZ7SF7	ZingyZoo Mango Essiccato Senza Zucchero | Frutta Liofilizzata | Freeze Dried Fruit Chunks Frutti di Bosco Disidratati | Gefriergetrocknete (100g)	MXP6	IT	28.2	17.7	5.6	centimeters	0.12	kilograms	0.0028	cubic meters	Standard-Size	18.45	0.0	0.0494	2024-10	9.2	weeks	42.37	0.0	7.61	0.0213	2.0936	0.0	EUR	2.0936	Others	N	N	0.0	--	0.77
B08TJ155LZ	B08TJ155LZ	Pitaya Dragon Fruit | Frutto Del Drago Da Mangiare Frutta Liofilizzata Freeze Dried Pitahaya | Esotica Frutti Rossi Disidratati Frutto del Dragone Senza Zucchero Vegan Pink Smoothie Rosa Polvere	MXP6	IT	28.2	17.2	5.6	centimeters	0.12	kilograms	0.0027	cubic meters	Standard-Size	6.97	0.0	0.0176	2024-10	9.2	weeks	42.37	0.0	6.48	0.0176	0.7462	0.0	EUR	0.7462	Others	N	N	0.0	--	0.48
B099ZS69SV	B099ZS69SV	Frutto del Dragone i. Polvere | 100% Frutta Liofilizzata Pink Pitaya, Verdura Disidratata, Senza Zucchero	MXP6	IT	28.5	17.4	0.9	centimeters	0.12	kilograms	4.0E-4	cubic meters	Standard-Size	0.74	0.0	3.0E-4	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.014	0.0	EUR	0.014	Others	N	N	0.0	--	0.0
B09FQ1SRRZ	B09FQ1SRRZ	Fragola Frutta Liofilizzata in Polvere | Fragole Disidratate Strawberry Powder | Fragola in Polvere Fragole Liofilizzate Essiccato da Fragole Fresche | Colorante Alimentare Polvere Frutta Disidratata	MXP6	IT	19.6	11.9	4.3	centimeters	0.12	kilograms	0.001	cubic meters	Standard-Size	0.06	0.0	1.0E-4	2024-10	9.2	weeks	42.37	0.0	0.06	1.0E-4	0.0027	0.0	EUR	0.0027	Others	N	N	0.0	--	0.0
B09WC43ZBD	B09WC43ZBD	Mirtillo Nero Liofilizzato in Polvere | 100% Vaccinium Myrtillus, Disidratati Secchi Frutta | Freeze Dried Blueberry Powder | Colorante Alimentare	MXP6	IT	20.0	13.0	4.0	centimeters	0.13	kilograms	0.001	cubic meters	Standard-Size	11.87	0.0	0.0121	2024-10	9.2	weeks	42.37	0.0	0.13	1.0E-4	0.5117	0.0	EUR	0.5117	Others	N	N	0.0	--	0.26
B0B6VQ1NR2	B0B6VQ1NR2	Frutta Liofilizzata Banane Essiccate | Banana Disidratata | Banane Secche Banana Secca Puro Gusto di Frutta Fresca | Sapore di Banane Fresche for Banana Polvere Freeze Dried Fruit Banana Chips (120g)	MXP6	IT	28.1	17.4	6.5	centimeters	0.14	kilograms	0.0032	cubic meters	Standard-Size	2.03	0.0	0.0063	2024-10	9.2	weeks	42.37	0.0	0.74	0.0024	0.265	0.0	EUR	0.265	Others	N	N	0.0	--	0.06
B0B6VR192N	B0B6VR192N	Polvere di Ananas Liofilizzata | 100% Polvere di Frutta Naturale, Senza Zucchero | Freeze Dried Fruit Powder Pineapple | Frutti Rossi Disidratati |Senza Additivi Ananas in Polvere ZingyZoo	MXP6	IT	28.4	17.3	2.9	centimeters	0.12	kilograms	0.0014	cubic meters	Standard-Size	0.03	0.0	0.0	2024-10	9.2	weeks	42.37	0.0	0.03	0.0	0.0019	0.0	EUR	0.0019	Others	N	N	0.0	--	0.0
B0B72698NL	B0B72698NL	Polvere di Banana Liofilizzata | 100% Polvere di Frutta Naturale, Senza Zucchero | Freeze Dried Fruit Banana Powder | Frutti Rossi Disidratati | Senza Additivi Banana in Polvere ZingyZoo	MXP6	IT	28.6	17.5	1.1	centimeters	0.1	kilograms	6.0E-4	cubic meters	Standard-Size	0.06	0.0	0.0	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.0015	0.0	EUR	0.0015	Others	N	N	0.0	--	0.0
B0BHZN4KXM	B0BHZN4KXM	Polvere di Mango Essiccato Senza Zucchero | Naturali Frutta Liofilizzata in Polvere | Freeze Dried Fruit Powder | Gefriergetrocknete Mangopulver | Senza Zucchero Mango in Polvere Liofilizzato (100g)	MXP6	IT	19.7	12.3	1.4	centimeters	0.11	kilograms	3.0E-4	cubic meters	Standard-Size	0.71	0.0	2.0E-4	2024-10	9.2	weeks	42.37	0.0	0.1	0.0	0.0083	0.0	EUR	0.0083	Others	N	N	0.0	--	0.13
B0BQ3RQDMT	B0BQ3RQDMT	Fichi Secchi Liofilizzati Senza Zucchero | 100% Frutta Secca Naturale Frutta Liofilizzata | Freeze Dried Fruit Fig Slices | Frutta Fresca Fichi Frutta Disidratata | Frutta Liofilizzata ZingyZoo	MXP6	IT	28.4	19.1	7.5	centimeters	0.12	kilograms	0.0041	cubic meters	Standard-Size	18.03	0.0	0.0722	2024-10	9.2	weeks	42.37	0.0	0.16	7.0E-4	3.0584	0.0	EUR	3.0584	Others	N	N	0.0	--	0.29
B0C3BHFHZ7	B0C3BHFHZ7	Frutto del Dragone i. Polvere | XL 300g Frutta Liofilizzata Pink Pitaya Frutto del Drago Polvere di Pitaya | Pitaya Polvere Frutta Disidratata Verdura in Polvere Pitaya Frutto del Drago Senza Zucchero	MXP6	IT	28.5	17.3	3.8	centimeters	0.32	kilograms	0.0019	cubic meters	Standard-Size	0.32	0.0	6.0E-4	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.0256	0.0	EUR	0.0256	Others	N	N	0.0	--	0.0
B0C3BJPCH9	B0C3BJPCH9	Mirtillo Nero Liofilizzato in Polvere | XL 300g Vaccinium Myrtillus Mirtilli Disidratati | Mirtilli Secchi Frutta Liofilizzata in Polvere | Freeze Dried Blueberry Powder | Colorante Alimentare Polvere	MXP6	IT	28.5	17.3	1.8	centimeters	0.32	kilograms	9.0E-4	cubic meters	Standard-Size	0.06	0.0	1.0E-4	2024-10	9.2	weeks	42.37	0.0	0.06	1.0E-4	0.0024	0.0	EUR	0.0024	Others	N	N	0.0	--	0.0
B0C41RT33W	B0C41RT33W	Lamponi Disidratati | XL 350g Frutta Liofilizzata Lamponi Liofilizzati Senza Zucchero | Frutti di Bosco Disidratati Lamponi Secchi Frutta Disidratata | Fatti in Casa Polvere di Lamponi Frutti Rossi	MXP6	IT	31.7	30.0	12.7	centimeters	0.4	kilograms	0.0121	cubic meters	Standard-Size	0.97	0.0	0.0117	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.4952	0.0	EUR	0.4952	Others	N	N	0.0	--	0.0
B0C4BL1MZS	B0C4BL1MZS	Pezzi di Lamponi Liofilizzati Senza Zucchero | XL 300g Naturale Frutta Liofilizzata | Freeze Dried Fruit Raspberry Frutti di Bosco Disidratati | Frutti Rossi Disidratati | Lamponi Disidratati	MXP6	IT	28.7	22.5	10.2	centimeters	0.33	kilograms	0.0066	cubic meters	Standard-Size	0.65	0.0	0.0042	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.18	0.0	EUR	0.18	Others	N	N	0.0	--	0.0
B0C9NPKR45	B0C9NPKR45	Polvere di Ribes Nero | Senza Zucchero Aggiunto | XL 300g Frutta Liofilizzata in Polvere | Frutta Disidratata Verdura in Polvere | Mescola Il Ribes Pet Blackcurrant Powder Ribs Liofilizzata | ZingyZoo	MXP6	IT	18.9	17.2	6.5	centimeters	0.32	kilograms	0.0021	cubic meters	Standard-Size	0.23	0.0	3.0E-4	2024-10	9.2	weeks	42.37	0.0	0.13	3.0E-4	0.0116	0.0	EUR	0.0116	Others	N	N	0.0	--	0.1
B0CJMX5G1F	B0CJMX5G1F	Frutta Liofilizzata | XL 350g Banana Ananas Mango Miscela Tropicale | Frutta Disidratata | Frutti Disidratati Banana Mango Essiccato Ananas | Freeze Dried Fruit Tropical Mix ZingyZoo	MXP6	IT	28.8	22.8	9.0	centimeters	0.38	kilograms	0.0059	cubic meters	Standard-Size	1.0	0.0	0.0059	2024-10	9.2	weeks	42.37	0.0	1.0	0.0059	0.2504	0.0	EUR	0.2504	Others	N	N	0.0	--	0.0
B0CQVMR6MJ	B0CQVMR6MJ	Polvere di Mora | XXL 500g Frutta Disidratati Secchi Frutta | Pura Naturale, Senza Additivi, Frutta Liofilizzata Per Frullati Superfood, Cocktail, Cottura Al Forno, Decorazioni | Colorante Alimentare	MXP6	IT	19.0	12.0	6.0	centimeters	0.5	kilograms	0.0014	cubic meters	Standard-Size	14.16	0.0	0.0	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.0	0.0	EUR	0.0	Others	N	N	0.8208189729721647	FBA_NEW_SELECTION:0.8208	0.0
B0CSWXD8N5	B0CSWXD8N5	Lamponi Liofilizzati Senza Zucchero | XL 300g Naturale Frutta Liofilizzata | Freeze Dried Fruit Raspberry Frutti di Bosco Disidratati | Frutti Rossi Disidratati | Lamponi Disidratati ZingyZoo	MXP6	IT	28.0	18.0	7.0	centimeters	0.1	kilograms	0.0035	cubic meters	Standard-Size	0.06	0.0	2.0E-4	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.0096	0.0	EUR	0.0096	Others	N	N	0.0	--	0.0
B0C3JGBM29	X00236GQ3R	Polvere di Lamponi Disidratati | XL 300g Frutta Liofilizzata In Polvere | Lamponi Liofilizzati Vegan Lamponi Essiccati | Frutti di Bosco Disidratati Frutti Rossi Polvere | Freeze Dried Raspberry	MXP6	IT	28.6	16.9	5.2	centimeters	0.62	kilograms	0.0025	cubic meters	Standard-Size	0.06	0.0	2.0E-4	2024-10	9.2	weeks	42.37	0.0	0.06	2.0E-4	0.0069	0.0	EUR	0.0069	Others	N	N	0.0	--	0.0
B08THGTBT6	B08THGTBT6	Lamponi Disidratati | Frutta Liofilizzata Lamponi Liofilizzati Senza Zucchero | Frutti di Bosco Disidratati Lamponi Secchi Frutta Disidratata | Fatti in Casa Polvere di Lamponi Frutti Rossi ZingyZoo	PSR2	IT	30.4	19.8	4.7	centimeters	0.12	kilograms	0.0028	cubic meters	Standard-Size	239.87	0.0	0.6769	2024-10	9.2	weeks	42.37	0.0	110.45	0.3125	28.6772	0.0	EUR	28.6772	Others	N	N	0.0	--	0.61
B08THQ4PXX	B08THQ4PXX	Frutti di Bosco Disidratati Blue Berry Liofilizzati | Mirtilli Selvatici Mirtilli Disidratati | Mirtilli Neri Disidratati Senza Zucchero Secchi | Freschi Polvere di Mirtillo Mulino Mirtillo (100g)	PSR2	IT	28.4	17.1	3.7	centimeters	0.12	kilograms	0.0018	cubic meters	Standard-Size	33.52	0.0	0.0581	2024-10	9.2	weeks	42.37	0.0	14.19	0.0255	2.4608	0.0	EUR	2.4608	Others	N	N	0.0	--	1.19
B08THTBQ23	B08THTBQ23	Ribes Nero Frutta Liofilizzata | 100% Natural Liofilizzati Senza Zucchero | Frutta Secca Mix Blackcurrant Freeze Dried Fruit Secchi Frutta Disidratata Ribes Pet | Fatti in Casa Polvere di Frutta Secca	PSR2	IT	24.9	17.1	4.3	centimeters	0.12	kilograms	0.0018	cubic meters	Standard-Size	20.45	0.0	0.0374	2024-10	9.2	weeks	42.37	0.0	12.55	0.023	1.584	0.0	EUR	1.584	Others	N	N	0.0	--	0.03
B08THWJCDL	B08THWJCDL	Ananas Disidratato Senza Zucchero | 100% Frutta Liofilizzata | Freeze Dried Fruit Pineapple Frutti di Bosco Disidratati | Gefriergetrocknete Ananas | Senza Zucchero Ananas Liofilizzato ZingyZoo	PSR2	IT	28.5	16.8	6.1	centimeters	0.12	kilograms	0.0029	cubic meters	Standard-Size	6.13	0.0	0.0142	2024-10	9.2	weeks	42.37	0.0	4.39	0.0128	0.6028	0.0	EUR	0.6028	Others	N	N	0.0	--	1.26
B08THX6GK8	B08THX6GK8	More Liofilizzate Senza Zucchero | 100% Naturale Topping Frutti di Bosco Disidratati I Frutti Rossi Freeze Dried Fruit Blackberry More di Gelso Liofilizzato | Frutta Disidratata Liofilizzata ZingyZoo	PSR2	IT	29.4	20.6	5.3	centimeters	0.12	kilograms	0.0032	cubic meters	Standard-Size	13.16	0.0	0.0419	2024-10	9.2	weeks	42.37	0.0	12.97	0.0416	1.7768	0.0	EUR	1.7768	Others	N	N	0.0	--	0.1
B08THZ7SF7	B08THZ7SF7	ZingyZoo Mango Essiccato Senza Zucchero | Frutta Liofilizzata | Freeze Dried Fruit Chunks Frutti di Bosco Disidratati | Gefriergetrocknete (100g)	PSR2	IT	28.2	17.7	5.6	centimeters	0.12	kilograms	0.0028	cubic meters	Standard-Size	61.77	0.0	0.1709	2024-10	9.2	weeks	42.37	0.0	0.35	0.001	7.2396	0.0	EUR	7.2396	Others	N	N	0.0	--	0.65
B08TJ155LZ	B08TJ155LZ	Pitaya Dragon Fruit | Frutto Del Drago Da Mangiare Frutta Liofilizzata Freeze Dried Pitahaya | Esotica Frutti Rossi Disidratati Frutto del Dragone Senza Zucchero Vegan Pink Smoothie Rosa Polvere	PSR2	IT	28.2	17.2	5.6	centimeters	0.12	kilograms	0.0027	cubic meters	Standard-Size	189.16	0.0	0.5132	2024-10	9.2	weeks	42.37	0.0	34.0	0.0924	21.7439	0.0	EUR	21.7439	Others	N	N	0.0	--	0.23
B094D6353V	B094D6353V	Pezzi di Fragole Liofilizzate Senza Zucchero | 100% Naturale Frutta Liofilizzata | Freeze Dried Fruit Strawberry Frutti di Bosco Disidratati | Frutti Rossi Disidratati | Fragole Secche ZingyZoo	PSR2	IT	30.1	20.8	8.4	centimeters	0.1	kilograms	0.0053	cubic meters	Standard-Size	7.26	0.0	0.0351	2024-10	9.2	weeks	42.37	0.0	3.32	0.0175	1.4879	0.0	EUR	1.4879	Others	N	N	0.0	--	0.58
B099ZS69SV	B099ZS69SV	Frutto del Dragone i. Polvere | 100% Frutta Liofilizzata Pink Pitaya, Verdura Disidratata, Senza Zucchero	PSR2	IT	28.5	17.4	0.9	centimeters	0.12	kilograms	4.0E-4	cubic meters	Standard-Size	2.23	0.0	0.001	2024-10	9.2	weeks	42.37	0.0	0.03	0.0	0.0409	0.0	EUR	0.0409	Others	N	N	0.0	--	0.06
B09FQ1SRRZ	B09FQ1SRRZ	Fragola Frutta Liofilizzata in Polvere | Fragole Disidratate Strawberry Powder | Fragola in Polvere Fragole Liofilizzate Essiccato da Fragole Fresche | Colorante Alimentare Polvere Frutta Disidratata	PSR2	IT	19.6	11.9	4.3	centimeters	0.12	kilograms	0.001	cubic meters	Standard-Size	67.52	0.0	0.067	2024-10	9.2	weeks	42.37	0.0	37.81	0.0379	2.8389	0.0	EUR	2.8389	Others	N	N	0.0	--	0.71
B09MQZQNTH	B09MQZQNTH	Polvere di Lamponi Disidratati | Frutta Liofilizzata In Polvere | Lamponi Liofilizzati Vegan Lamponi Essiccati | Frutti di Bosco Disidratati Frutti Rossi Freschi Polvere | Freeze Dried Raspberry	PSR2	IT	19.7	12.1	2.9	centimeters	0.11	kilograms	7.0E-4	cubic meters	Standard-Size	0.39	0.0	3.0E-4	2024-10	9.2	weeks	42.37	0.0	0.19	1.0E-4	0.0113	0.0	EUR	0.0113	Others	N	N	0.0	--	0.0
B09WC43ZBD	B09WC43ZBD	Mirtillo Nero Liofilizzato in Polvere | 100% Vaccinium Myrtillus, Disidratati Secchi Frutta | Freeze Dried Blueberry Powder | Colorante Alimentare	PSR2	IT	20.0	13.0	4.0	centimeters	0.13	kilograms	0.001	cubic meters	Standard-Size	15.87	0.0	0.0154	2024-10	9.2	weeks	42.37	0.0	9.26	0.0096	0.6524	0.0	EUR	0.6524	Others	N	N	0.0	--	1.06
B09Z6HBG15	B09Z6HBG15	Pezzi di Lamponi Liofilizzati Senza Zucchero | 100% Naturale Frutta Liofilizzata | Freeze Dried Fruit Raspberry Frutti di Bosco Disidratati | Frutti Rossi Disidratati | Lamponi Disidratati (100g)	PSR2	IT	30.4	21.2	7.0	centimeters	0.12	kilograms	0.0045	cubic meters	Standard-Size	3.74	0.0	0.0164	2024-10	9.2	weeks	42.37	0.0	3.65	0.0164	0.6968	0.0	EUR	0.6968	Others	N	N	0.0	--	0.1
B0B6VQ1NR2	B0B6VQ1NR2	Frutta Liofilizzata Banane Essiccate | Banana Disidratata | Banane Secche Banana Secca Puro Gusto di Frutta Fresca | Sapore di Banane Fresche for Banana Polvere Freeze Dried Fruit Banana Chips (120g)	PSR2	IT	28.1	17.4	6.5	centimeters	0.14	kilograms	0.0032	cubic meters	Standard-Size	34.16	0.0	0.1066	2024-10	9.2	weeks	42.37	0.0	9.58	0.0304	4.5175	0.0	EUR	4.5175	Others	N	N	0.0	--	0.61
B0B6VR192N	B0B6VR192N	Polvere di Ananas Liofilizzata | 100% Polvere di Frutta Naturale, Senza Zucchero | Freeze Dried Fruit Powder Pineapple | Frutti Rossi Disidratati |Senza Additivi Ananas in Polvere ZingyZoo	PSR2	IT	28.4	17.3	2.9	centimeters	0.12	kilograms	0.0014	cubic meters	Standard-Size	0.52	0.0	7.0E-4	2024-10	9.2	weeks	42.37	0.0	0.52	7.0E-4	0.0312	0.0	EUR	0.0312	Others	N	N	0.0	--	0.0
B0B72698NL	B0B72698NL	Polvere di Banana Liofilizzata | 100% Polvere di Frutta Naturale, Senza Zucchero | Freeze Dried Fruit Banana Powder | Frutti Rossi Disidratati | Senza Additivi Banana in Polvere ZingyZoo	PSR2	IT	28.6	17.5	1.1	centimeters	0.1	kilograms	6.0E-4	cubic meters	Standard-Size	26.61	0.0	0.0146	2024-10	9.2	weeks	42.37	0.0	10.1	0.0056	0.6193	0.0	EUR	0.6193	Others	N	N	0.0	--	0.06
B0BQ3RQDMT	B0BQ3RQDMT	Fichi Secchi Liofilizzati Senza Zucchero | 100% Frutta Secca Naturale Frutta Liofilizzata | Freeze Dried Fruit Fig Slices | Frutta Fresca Fichi Frutta Disidratata | Frutta Liofilizzata ZingyZoo	PSR2	IT	28.4	19.1	7.5	centimeters	0.12	kilograms	0.0041	cubic meters	Standard-Size	0.03	0.0	1.0E-4	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.0056	0.0	EUR	0.0056	Others	N	N	0.0	--	0.0
B0BQ3S27K9	B0BQ3S27K9	Mirtilli Rossi Liofilizzati Senza Zucchero | 100% Naturale Mirtilli Rossi Essiccati Mirtilli Freschi I Frutti Rossi | Freeze Dried Fruit Cranberry | Frutta Disidratata Liofilizzata ZingyZoo	PSR2	IT	28.4	17.6	5.5	centimeters	0.1	kilograms	0.0027	cubic meters	Standard-Size	19.94	0.0	0.0547	2024-10	9.2	weeks	42.37	0.0	15.61	0.0429	2.3183	0.0	EUR	2.3183	Others	N	N	0.0	--	0.03
B0BXPLCN48	B0BXPLCN48	Arancia Essiccata | 100% Naturale Frutta Disidratata | Non da Canditi Arancia Fette | Arancia Disidratata Pura Frutta Secca | Dried Orange Fruit Powder ZingyZoo (polvere grossolana)	PSR2	IT	19.8	12.3	1.6	centimeters	0.11	kilograms	4.0E-4	cubic meters	Standard-Size	2.0	0.0	7.0E-4	2024-10	9.2	weeks	42.37	0.0	1.84	7.0E-4	0.0304	0.0	EUR	0.0304	Others	N	N	0.0	--	0.16
B0C3BHFHZ7	B0C3BHFHZ7	Frutto del Dragone i. Polvere | XL 300g Frutta Liofilizzata Pink Pitaya Frutto del Drago Polvere di Pitaya | Pitaya Polvere Frutta Disidratata Verdura in Polvere Pitaya Frutto del Drago Senza Zucchero	PSR2	IT	28.5	17.3	3.8	centimeters	0.32	kilograms	0.0019	cubic meters	Standard-Size	0.13	0.0	2.0E-4	2024-10	9.2	weeks	42.37	0.0	0.0	0.0	0.0102	0.0	EUR	0.0102	Others	N	N	0.0	--	0.0
B0C3BJPCH9	B0C3BJPCH9	Mirtillo Nero Liofilizzato in Polvere | XL 300g Vaccinium Myrtillus Mirtilli Disidratati | Mirtilli Secchi Frutta Liofilizzata in Polvere | Freeze Dried Blueberry Powder | Colorante Alimentare Polvere	PSR2	IT	28.5	17.3	1.8	centimeters	0.32	kilograms	9.0E-4	cubic meters	Standard-Size	36.61	0.0	0.0323	2024-10	9.2	weeks	42.37	0.0	23.03	0.0204	1.367	0.0	EUR	1.367	Others	N	N	0.0	--	0.26
B0C3JGBM29	B0C3JGBM29	Polvere di Lamponi Disidratati | XL 300g Frutta Liofilizzata In Polvere | Lamponi Liofilizzati Vegan Lamponi Essiccati | Frutti di Bosco Disidratati Frutti Rossi Polvere | Freeze Dried Raspberry	PSR2	IT	28.6	16.9	5.2	centimeters	0.62	kilograms	0.0025	cubic meters	Standard-Size	10.52	0.0	0.0262	2024-10	9.2	weeks	42.37	0.0	9.84	0.0247	1.1096	0.0	EUR	1.1096	Others	N	N	0.0	--	0.1
